,id_,institution,post,domaine
887,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
888,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
889,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
890,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
891,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
892,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
893,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
894,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
895,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
896,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
897,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
898,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
899,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
900,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
901,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
902,12077,Secteur ong,Software Developer,- - Non-defini - -
903,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
904,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
905,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
906,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
907,12091,HAS,Pharmacien/ne,Santé et Professions médicales
908,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
909,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
910,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
911,12054,Secteur prive,Brand Manager,Marketing
912,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
913,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
914,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
915,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
916,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
917,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
918,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
919,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
920,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
921,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
922,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
923,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
924,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
925,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
926,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
927,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
928,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
929,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
930,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
931,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
932,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
933,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
934,12135,Plan International-Haiti,M&E Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
935,12123,MSH,Assistante Administrative,Secrétariat
936,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
937,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
938,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
939,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
940,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
941,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
942,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
943,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
944,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
945,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
946,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
947,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
948,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
949,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
950,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
951,12077,Secteur ong,Software Developer,- - Non-defini - -
952,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
953,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
954,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
955,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
956,12091,HAS,Pharmacien/ne,Santé et Professions médicales
957,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
958,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
959,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
960,12054,Secteur prive,Brand Manager,Marketing
961,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
962,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
963,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
964,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
965,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
966,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
967,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
968,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
969,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
970,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
971,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
972,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
973,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
974,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
975,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
976,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
977,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
978,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
979,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
980,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
981,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
982,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
983,12135,Plan International-Haiti,M&E Assistant,"Management/Gestion, Finance, Comptabilité et Commerce"
984,12123,MSH,Assistante Administrative,Secrétariat
985,12124,MSH,Comptable,"Management/Gestion, Finance, Comptabilité et Commerce"
986,12120,MSH,Health and Community Engagement Specialist (Full-Time Consutant),Santé et Professions médicales
987,12085,Secteur prive,Gestionnaire de Stock,"Management/Gestion, Finance, Comptabilité et Commerce"
988,12118,Caris Foundation International,HIV Technical Lead,Santé et Professions médicales
989,12128,FONKOZE,Koòdinatè AKSYON pou pwodiksyon riral,Agriculture – Agroalimentaire
990,12114,Caris Foundation International,Digital Media Specialist,Communication et Journalisme
991,12101,MDM Canada,Coordonnateur Technique,"Management/Gestion, Finance, Comptabilité et Commerce"
992,12121,Habitat pour l'humanite Haiti,Lead Infrastructure Retrofit and Coordinator,"Architecture, Urbanisme et Aménagement du territoire"
993,12115,Caris Foundation International,Child Health Regional Technical Lead,Santé et Professions médicales
994,12116,Caris Foundation International,Maternal Health Regional Technical Lead,Santé et Professions médicales
995,12105,GOAL Haiti,Resilience Partnership and Learning Manager,Environnement et Sciences de la Terre
996,12106,GOAL Haiti,Infrastructures Manager,Sciences de l’Ingénieur
997,12107,PPSELD,Administrative Advisor,"Management/Gestion, Finance, Comptabilité et Commerce"
998,12103,PNUD Haiti,Assistant (e) Administratif (ve)/RCO,Secrétariat
999,12080,Secteur prive,Assistant Comptable Analytique,"Management/Gestion, Finance, Comptabilité et Commerce"
1000,12077,Secteur ong,Software Developer,- - Non-defini - -
1001,12117,Plan International-Haiti,Nutrition Officer,Santé et Professions médicales
1002,12109,FEJ,Coordonnateur (trice),Sciences de l’Education
1003,12110,FEJ,Ingénieur en batiment,"Architecture, Urbanisme et Aménagement du territoire"
1004,12108,Expertise France,Inspecteurs en bâtiments (H/F),"Architecture, Urbanisme et Aménagement du territoire"
1005,12091,HAS,Pharmacien/ne,Santé et Professions médicales
1006,12111,Habitat pour l'humanite Haiti,Ingenieur de Terrain,"Architecture, Urbanisme et Aménagement du territoire"
1007,12112,Habitat pour l'humanite Haiti,Mobilisateur Communautaire,Sciences Humaines et Sociales
1008,12086,Plan International-Haiti,Country Finance Manager,"Management/Gestion, Finance, Comptabilité et Commerce"
1009,12054,Secteur prive,Brand Manager,Marketing
1010,12102,CCM HAITI,Assistante Administrative,"Management/Gestion, Finance, Comptabilité et Commerce"
1011,12097,UTE/MEF,Consultant individuel,Sciences de l’Ingénieur
1012,12088,Netherlands Red Cross,Agronome Terrain,Agriculture – Agroalimentaire
1013,12089,Save the Children en Haiti,Coordonateur (trice) du Programme d’Urgence dans le Sud et la Grand’Anse,"Management/Gestion, Finance, Comptabilité et Commerce"
1014,12082,WeltHungerHilfe (Agro Action Allemande),Agent Administratif,"Management/Gestion, Finance, Comptabilité et Commerce"
1015,12083,WeltHungerHilfe (Agro Action Allemande),Coordonnateur de terrain,Agriculture – Agroalimentaire
1016,12099,Fondation Serovie,Développeur de site web et d'application mobile,Sciences Informatiques
1017,12098,Secteur prive,Directrice Exécutive,"Management/Gestion, Finance, Comptabilité et Commerce"
1018,12093,FHI/Humanité & Inclusion_ HI,Agent de liaison sécurité,Sécurité
1019,12040,Secteur prive,Responsable Contrôle Interne,"Management/Gestion, Finance, Comptabilité et Commerce"
1020,12078,UTE/MEF,"Officier de Communication du Service Environnement, Santé, Sureté et Social (ESSS) du Parc Industrie",Communication et Journalisme
1021,12075,NGO RH,Conseiller(e) en Planification familiale,Santé et Professions médicales
1022,12037,Secteur ong,Monitoring & Evaluation officer,- - Non-defini - -
1023,12090,Plan International-Haiti,Grants Management Coordinator-Maternity Cover,"Management/Gestion, Finance, Comptabilité et Commerce"
1024,12087,Global Communities - (formerly CHF),Comptable Senior,"Management/Gestion, Finance, Comptabilité et Commerce"
1025,12066,Concern Worldwide Haiti,Agent de terrain,Sciences économiques et politiques
1026,12067,Concern Worldwide Haiti,Chargé (e) de Programme Nutrition,Sciences Humaines et Sociales
1027,12069,Concern Worldwide Haiti,Chargé (e) de Programme Marchés,Sciences Humaines et Sociales
1028,12070,Concern Worldwide Haiti,Chargé (e) de Programme Sécurité Alimentaire et Moyens d’Existence (SAME),Sciences Humaines et Sociales
1029,12119,Solidarites International,Responsable Programme EHA (Port-au-Prince),"Management/Gestion, Finance, Comptabilité et Commerce"
1030,12129,Concern Worldwide Haiti,Chargé de Programme Transfert Monétaire,Sciences Humaines et Sociales
1031,12127,MDM Canada,Responsable Logistique et Sécurité,Transport et Logistique
